City,Date,PM2.5,PM10,NO2,AQI
Delhi,2023-01-17 18:00:00,62.2,97.1,79.3,107.26
Delhi,2023-01-17 19:00:00,69.4,108.5,82.8,131.02
Delhi,2023-01-17 20:00:00,76.4,119.0,86.4,154.12
Delhi,2023-01-17 21:00:00,81.7,126.7,87.5,171.61
Delhi,2023-01-17 22:00:00,88.2,136.0,87.8,193.06
Delhi,2023-01-17 23:00:00,92.9,142.5,87.3,209.57000000000002
Delhi,2023-01-18 00:00:00,95.2,145.3,86.3,217.16
Delhi,2023-01-18 01:00:00,99.0,149.9,84.8,229.7
Delhi,2023-01-18 02:00:00,103.4,155.5,82.1,244.22000000000003
Delhi,2023-01-18 03:00:00,108.7,162.5,78.5,261.71000000000004
Delhi,2023-01-18 04:00:00,106.9,158.3,74.2,255.77
Delhi,2023-01-18 05:00:00,104.8,154.1,77.1,248.83999999999997
Delhi,2023-01-18 06:00:00,96.4,140.6,79.8,221.12
Delhi,2023-01-18 07:00:00,102.9,149.0,83.7,242.57000000000002
Delhi,2023-01-18 08:00:00,112.0,161.6,84.6,272.6
Delhi,2023-01-18 09:00:00,105.7,152.3,79.4,251.81
Delhi,2023-01-18 10:00:00,86.8,125.7,71.0,188.44
Delhi,2023-01-18 11:00:00,70.1,101.3,58.3,133.32999999999998
Delhi,2023-01-18 12:00:00,59.8,86.8,45.4,97.68
Delhi,2023-01-18 13:00:00,57.0,83.1,30.8,93.2
Delhi,2023-01-18 14:00:00,56.0,82.2,24.9,91.6
Delhi,2023-01-18 15:00:00,55.9,82.2,41.4,91.44
Delhi,2023-01-18 16:00:00,56.1,82.9,69.3,91.76
Delhi,2023-01-18 17:00:00,79.6,115.7,95.2,164.67999999999998
Delhi,2023-01-18 18:00:00,94.8,138.3,95.2,215.83999999999997
Delhi,2023-01-18 19:00:00,101.5,148.1,95.4,237.95
Delhi,2023-01-18 20:00:00,110.1,161.1,96.0,266.33
Delhi,2023-01-18 21:00:00,119.7,175.6,97.2,298.01
Delhi,2023-01-18 22:00:00,124.8,183.0,98.9,309.6
Delhi,2023-01-18 23:00:00,122.9,180.2,99.7,305.8
Delhi,2023-01-19 00:00:00,119.0,174.6,98.8,295.7
Delhi,2023-01-19 01:00:00,114.8,169.0,96.8,281.84
Delhi,2023-01-19 02:00:00,110.6,162.5,91.5,267.97999999999996
Delhi,2023-01-19 03:00:00,105.9,155.5,82.8,252.47000000000003
Delhi,2023-01-19 04:00:00,101.0,147.6,71.7,236.3
Delhi,2023-01-19 05:00:00,96.4,140.6,52.1,221.12
Delhi,2023-01-19 06:00:00,100.6,146.2,56.6,234.98
Delhi,2023-01-19 07:00:00,106.6,154.1,63.0,254.77999999999997
Delhi,2023-01-19 08:00:00,112.2,162.1,68.8,273.26
Delhi,2023-01-19 09:00:00,110.1,158.8,68.8,266.33
Delhi,2023-01-19 10:00:00,101.5,146.2,66.6,237.95
Delhi,2023-01-19 11:00:00,95.0,136.9,62.2,216.5
Delhi,2023-01-19 12:00:00,90.8,130.9,55.2,202.64
Delhi,2023-01-19 13:00:00,90.3,129.9,46.3,200.98999999999998
Delhi,2023-01-19 14:00:00,91.3,131.8,46.9,204.29
Delhi,2023-01-19 15:00:00,91.7,132.2,67.3,205.61
Delhi,2023-01-19 16:00:00,93.8,135.5,98.2,212.54
Delhi,2023-01-19 17:00:00,145.8,209.5,145.1,351.6
Delhi,2023-01-19 18:00:00,163.9,235.2,138.1,387.8
Delhi,2023-01-19 19:00:00,160.2,230.5,128.1,380.4
Delhi,2023-01-19 20:00:00,143.4,206.3,113.9,346.8
Delhi,2023-01-19 21:00:00,133.6,192.8,103.9,327.2
Delhi,2023-01-19 22:00:00,137.4,201.2,93.8,334.8
Delhi,2023-01-19 23:00:00,117.8,171.8,80.3,291.74
Delhi,2023-01-20 00:00:00,101.5,148.5,70.3,237.95
Delhi,2023-01-20 01:00:00,92.9,136.4,60.5,209.57000000000002
Delhi,2023-01-20 02:00:00,88.9,130.9,49.2,195.37
Delhi,2023-01-20 03:00:00,86.1,126.2,41.8,186.13
Delhi,2023-01-20 04:00:00,82.7,120.6,35.4,174.91000000000003
Delhi,2023-01-20 05:00:00,60.3,87.8,18.2,100.99
Delhi,2023-01-20 06:00:00,57.9,84.3,25.4,94.64
Delhi,2023-01-20 07:00:00,61.2,88.9,35.5,103.96000000000001
Delhi,2023-01-20 08:00:00,68.5,99.2,46.7,128.05
Delhi,2023-01-20 09:00:00,67.1,97.6,50.5,123.42999999999998
Delhi,2023-01-20 10:00:00,63.6,93.1,52.3,111.88000000000001
Delhi,2023-01-20 11:00:00,64.7,95.0,52.7,115.51
Delhi,2023-01-20 12:00:00,61.2,89.9,50.1,103.96000000000001
Delhi,2023-01-20 13:00:00,56.5,83.6,45.8,92.4
Delhi,2023-01-20 14:00:00,53.2,78.7,45.0,87.12
Delhi,2023-01-20 15:00:00,51.3,76.1,53.5,84.08
Delhi,2023-01-20 16:00:00,52.0,76.8,66.3,85.2
Delhi,2023-01-20 17:00:00,54.0,79.4,79.2,88.4
Delhi,2023-01-20 18:00:00,54.1,80.8,75.3,88.56
Delhi,2023-01-20 19:00:00,49.5,75.2,69.8,81.2
Delhi,2023-01-20 20:00:00,47.8,72.9,63.7,78.47999999999999
Delhi,2023-01-20 21:00:00,50.6,76.6,62.0,82.96000000000001
Delhi,2023-01-20 22:00:00,57.3,85.7,61.8,93.68
Delhi,2023-01-20 23:00:00,65.0,96.4,61.0,116.5
Delhi,2023-01-21 00:00:00,68.9,102.0,58.6,129.37
Delhi,2023-01-21 01:00:00,71.2,105.2,55.5,136.96
Delhi,2023-01-21 02:00:00,72.9,107.6,54.3,142.57000000000002
Delhi,2023-01-21 03:00:00,74.0,109.2,57.2,146.2
Delhi,2023-01-21 04:00:00,75.2,110.8,62.2,150.16
Delhi,2023-01-21 05:00:00,78.5,114.3,67.1,161.05
Delhi,2023-01-21 06:00:00,83.1,120.6,74.1,176.22999999999996
Delhi,2023-01-21 07:00:00,95.2,137.8,83.9,217.16
Delhi,2023-01-21 08:00:00,109.7,158.3,93.5,265.01
Delhi,2023-01-21 09:00:00,111.1,160.2,95.2,269.63
Delhi,2023-01-21 10:00:00,101.7,147.1,94.1,238.61
Delhi,2023-01-21 11:00:00,88.5,128.1,88.7,194.05
Delhi,2023-01-21 12:00:00,83.1,120.6,76.7,176.22999999999996
Delhi,2023-01-21 13:00:00,83.6,121.5,60.7,177.88
Delhi,2023-01-21 14:00:00,88.2,128.5,55.7,193.06
Delhi,2023-01-21 15:00:00,93.4,135.5,78.1,211.22000000000003
Delhi,2023-01-21 16:00:00,98.5,143.0,114.3,228.05
Delhi,2023-01-21 17:00:00,146.7,212.3,162.7,353.4
Delhi,2023-01-21 18:00:00,178.8,258.9,164.0,417.6
Delhi,2023-01-21 19:00:00,197.9,285.0,165.7,455.8
Delhi,2023-01-21 20:00:00,198.8,286.8,164.5,457.6
Delhi,2023-01-21 21:00:00,187.2,270.1,159.6,434.4
Delhi,2023-01-21 22:00:00,174.2,250.5,152.1,408.4
Delhi,2023-01-21 23:00:00,156.0,225.4,138.4,372.0
Delhi,2023-01-22 00:00:00,133.2,193.2,124.1,326.4
Delhi,2023-01-22 01:00:00,113.4,165.8,106.9,277.22
Delhi,2023-01-22 02:00:00,99.7,146.2,86.8,232.01
Delhi,2023-01-22 03:00:00,91.7,134.6,75.9,205.61
Delhi,2023-01-22 04:00:00,88.0,128.5,67.2,192.39999999999998
Delhi,2023-01-22 05:00:00,106.2,153.2,69.2,253.46
Delhi,2023-01-22 06:00:00,108.7,156.9,74.9,261.71000000000004
Delhi,2023-01-22 07:00:00,120.1,172.8,83.2,300.2
Delhi,2023-01-22 08:00:00,132.7,190.9,92.8,325.4
Delhi,2023-01-22 09:00:00,138.8,199.3,98.3,337.6
Delhi,2023-01-22 10:00:00,130.9,188.6,102.9,321.8
Delhi,2023-01-22 11:00:00,126.2,181.6,102.6,312.4
Delhi,2023-01-22 12:00:00,119.7,172.8,89.6,298.01
Delhi,2023-01-22 13:00:00,113.9,164.4,70.3,278.87
Delhi,2023-01-22 14:00:00,109.2,157.9,62.5,263.36
Delhi,2023-01-22 15:00:00,107.3,155.5,86.2,257.09
Delhi,2023-01-22 16:00:00,121.1,174.6,125.3,302.2
Delhi,2023-01-22 17:00:00,173.7,249.6,181.7,407.4
Delhi,2023-01-22 18:00:00,205.8,295.2,181.6,471.6
Delhi,2023-01-22 19:00:00,228.6,328.8,181.2,517.2
Delhi,2023-01-22 20:00:00,240.3,344.6,173.6,540.6
Delhi,2023-01-22 21:00:00,240.3,344.6,158.0,540.6
Delhi,2023-01-22 22:00:00,234.7,337.1,136.8,529.4
Delhi,2023-01-22 23:00:00,224.4,322.2,110.1,508.8
Delhi,2023-01-23 00:00:00,203.5,291.5,94.1,467.0
Delhi,2023-01-23 01:00:00,178.3,256.1,79.6,416.6
Delhi,2023-01-23 02:00:00,159.7,229.1,65.3,379.4
Delhi,2023-01-23 03:00:00,145.3,208.6,59.1,350.6
Delhi,2023-01-23 04:00:00,132.2,190.0,56.3,324.4
Delhi,2023-01-23 05:00:00,126.7,182.1,78.8,313.4
Delhi,2023-01-23 06:00:00,120.1,172.8,84.9,300.2
Delhi,2023-01-23 07:00:00,124.3,178.8,93.6,308.6
Delhi,2023-01-23 08:00:00,135.0,193.7,101.6,330.0
Delhi,2023-01-23 09:00:00,132.7,190.5,102.8,325.4
Delhi,2023-01-23 10:00:00,124.8,178.8,101.3,309.6
Delhi,2023-01-23 11:00:00,102.9,148.1,93.5,242.57000000000002
Delhi,2023-01-23 12:00:00,88.9,128.5,76.2,195.37
Delhi,2023-01-23 13:00:00,82.9,120.1,53.0,175.57000000000002
Delhi,2023-01-23 14:00:00,79.6,115.7,42.0,164.67999999999998
Delhi,2023-01-23 15:00:00,78.2,113.9,65.9,160.06
Delhi,2023-01-23 16:00:00,89.9,130.4,106.6,198.67000000000002
Delhi,2023-01-23 17:00:00,119.0,171.8,155.1,295.7
Delhi,2023-01-23 18:00:00,149.5,215.1,170.8,359.0
Delhi,2023-01-23 19:00:00,179.3,258.0,193.2,418.6
Delhi,2023-01-23 20:00:00,204.4,294.3,216.9,468.8
Delhi,2023-01-23 21:00:00,221.2,318.5,223.0,502.4
Delhi,2023-01-23 22:00:00,237.0,340.9,223.6,534.0
Delhi,2023-01-23 23:00:00,247.7,355.8,223.3,555.4
Delhi,2023-01-24 00:00:00,252.4,362.3,226.2,564.8
Delhi,2023-01-24 01:00:00,257.0,368.8,229.4,574.0
Delhi,2023-01-24 02:00:00,258.0,370.7,227.1,576.0
Delhi,2023-01-24 03:00:00,252.4,362.3,216.4,564.8
Delhi,2023-01-24 04:00:00,241.2,346.5,200.5,542.4
Delhi,2023-01-24 05:00:00,179.7,258.0,177.9,419.4
Delhi,2023-01-24 06:00:00,156.0,224.4,159.4,372.0
Delhi,2023-01-24 07:00:00,145.3,209.1,133.1,350.6
Delhi,2023-01-24 08:00:00,143.9,207.2,102.3,347.8
Delhi,2023-01-24 09:00:00,145.3,209.5,89.9,350.6
Delhi,2023-01-24 10:00:00,139.2,201.6,81.8,338.4
Delhi,2023-01-24 11:00:00,125.7,183.5,70.2,311.4
Delhi,2023-01-24 12:00:00,111.1,164.4,55.2,269.63
Delhi,2023-01-24 13:00:00,99.4,149.5,38.2,231.02
Delhi,2023-01-24 14:00:00,99.2,151.8,26.4,230.36
Delhi,2023-01-24 15:00:00,94.1,145.8,34.2,213.52999999999997
Delhi,2023-01-24 16:00:00,92.2,143.9,50.8,207.26000000000002
Delhi,2023-01-24 17:00:00,92.0,140.6,72.7,206.6
Delhi,2023-01-24 18:00:00,102.4,154.6,78.9,240.92000000000002
Delhi,2023-01-24 19:00:00,104.8,156.5,87.7,248.83999999999997
Delhi,2023-01-24 20:00:00,103.8,153.7,94.3,245.54
Delhi,2023-01-24 21:00:00,99.2,146.2,91.5,230.36
Delhi,2023-01-24 22:00:00,91.5,134.1,84.6,204.95
Delhi,2023-01-24 23:00:00,84.3,123.4,73.9,180.19
Delhi,2023-01-25 00:00:00,78.7,114.6,65.8,161.71
Delhi,2023-01-25 01:00:00,76.4,111.3,56.9,154.12
Delhi,2023-01-25 02:00:00,75.4,109.7,46.3,150.82000000000002
Delhi,2023-01-25 03:00:00,75.2,109.0,38.5,150.16
Delhi,2023-01-25 04:00:00,75.9,109.9,31.2,152.47000000000003
Delhi,2023-01-25 05:00:00,81.3,118.0,35.0,170.29
Delhi,2023-01-25 06:00:00,95.5,138.8,51.8,218.15
Delhi,2023-01-25 07:00:00,118.0,170.9,75.5,292.4
Delhi,2023-01-25 08:00:00,143.0,206.3,96.7,346.0
Delhi,2023-01-25 09:00:00,113.9,164.8,94.4,278.87
Delhi,2023-01-25 10:00:00,100.4,145.3,83.2,234.32000000000002
Delhi,2023-01-25 11:00:00,103.1,149.0,68.7,243.22999999999996
Delhi,2023-01-25 12:00:00,106.6,153.7,61.5,254.77999999999997
Delhi,2023-01-25 13:00:00,109.7,158.3,55.2,265.01
Delhi,2023-01-25 14:00:00,108.7,156.9,55.2,261.71000000000004
Delhi,2023-01-25 15:00:00,107.8,155.5,67.6,258.74
Delhi,2023-01-25 16:00:00,108.3,156.0,86.9,260.39
Delhi,2023-01-25 17:00:00,130.9,188.6,98.8,321.8
Delhi,2023-01-25 18:00:00,150.4,216.5,101.8,360.8
Delhi,2023-01-25 19:00:00,152.3,219.3,105.9,364.6
Delhi,2023-01-25 20:00:00,142.5,205.4,106.9,345.0
Delhi,2023-01-25 21:00:00,130.4,188.1,100.4,320.8
Delhi,2023-01-25 22:00:00,124.3,179.7,90.2,308.6
Delhi,2023-01-25 23:00:00,112.7,163.0,77.7,274.91
Delhi,2023-01-26 00:00:00,105.7,153.2,72.0,251.81
Delhi,2023-01-26 01:00:00,100.8,146.2,67.7,235.64
Delhi,2023-01-26 02:00:00,96.9,140.6,61.5,222.77
Delhi,2023-01-26 03:00:00,93.6,136.4,54.7,211.88
Delhi,2023-01-26 04:00:00,92.2,134.1,47.2,207.26000000000002
Delhi,2023-01-26 05:00:00,84.3,123.4,30.3,180.19
Delhi,2023-01-26 06:00:00,83.8,122.9,34.0,178.54
Delhi,2023-01-26 07:00:00,86.4,126.7,39.4,187.12
Delhi,2023-01-26 08:00:00,89.6,131.8,43.8,197.67999999999998
Delhi,2023-01-26 09:00:00,91.5,134.6,42.9,204.95
Delhi,2023-01-26 10:00:00,94.3,139.7,39.8,214.19
Delhi,2023-01-26 11:00:00,96.6,143.4,34.6,221.77999999999997
Delhi,2023-01-26 12:00:00,92.9,138.8,28.4,209.57000000000002
Delhi,2023-01-26 13:00:00,85.7,128.5,20.9,184.81
Delhi,2023-01-26 14:00:00,81.0,122.9,18.6,169.3
Delhi,2023-01-26 15:00:00,77.8,120.1,29.3,158.73999999999998
Delhi,2023-01-26 16:00:00,76.1,120.1,46.5,153.13
Delhi,2023-01-26 17:00:00,76.8,118.0,61.1,155.44
Delhi,2023-01-26 18:00:00,81.5,126.2,60.9,170.95
Delhi,2023-01-26 19:00:00,82.0,129.0,60.5,172.6
Delhi,2023-01-26 20:00:00,82.2,130.4,58.6,173.26
Delhi,2023-01-26 21:00:00,81.7,129.9,55.3,171.61
Delhi,2023-01-26 22:00:00,81.3,129.0,50.8,170.29
Delhi,2023-01-26 23:00:00,79.4,124.8,44.3,164.02
Delhi,2023-01-27 00:00:00,75.9,118.5,39.2,152.47000000000003
Delhi,2023-01-27 01:00:00,73.3,113.6,33.7,143.89
Delhi,2023-01-27 02:00:00,71.9,110.4,27.4,139.27
Delhi,2023-01-27 03:00:00,70.8,108.0,23.6,135.64
Delhi,2023-01-27 04:00:00,70.1,106.9,20.5,133.32999999999998
Delhi,2023-01-27 05:00:00,68.2,104.1,17.4,127.06
Delhi,2023-01-27 06:00:00,69.2,105.7,20.4,130.36
Delhi,2023-01-27 07:00:00,72.2,110.4,24.5,140.26
Delhi,2023-01-27 08:00:00,77.1,116.6,28.5,156.42999999999998
Delhi,2023-01-27 09:00:00,76.1,117.3,28.2,153.13
Delhi,2023-01-27 10:00:00,74.7,114.8,26.5,148.51
Delhi,2023-01-27 11:00:00,71.5,109.9,25.8,137.95
Delhi,2023-01-27 12:00:00,67.1,104.1,28.1,123.42999999999998
Delhi,2023-01-27 13:00:00,63.1,99.9,32.0,110.23
Delhi,2023-01-27 14:00:00,60.8,99.0,38.0,102.63999999999999
Delhi,2023-01-27 15:00:00,58.9,99.7,43.7,96.24000000000001
Delhi,2023-01-27 16:00:00,56.2,98.5,50.0,91.92000000000002
Delhi,2023-01-27 17:00:00,59.8,97.6,60.9,97.68
Delhi,2023-01-27 18:00:00,62.6,103.4,59.8,108.58
Delhi,2023-01-27 19:00:00,64.0,106.9,58.2,113.2
Delhi,2023-01-27 20:00:00,66.1,109.9,55.6,120.12999999999998
Delhi,2023-01-27 21:00:00,68.2,112.2,53.5,127.06
Delhi,2023-01-27 22:00:00,70.8,114.6,51.3,135.64
Delhi,2023-01-27 23:00:00,71.9,114.6,47.2,139.27
Delhi,2023-01-28 00:00:00,70.5,110.6,42.8,134.65
Delhi,2023-01-28 01:00:00,69.4,107.8,37.3,131.02
Delhi,2023-01-28 02:00:00,69.2,106.6,31.3,130.36
Delhi,2023-01-28 03:00:00,69.6,106.9,28.2,131.67999999999998
Delhi,2023-01-28 04:00:00,70.5,107.8,25.9,134.65
Delhi,2023-01-28 05:00:00,70.5,107.3,23.5,134.65
Delhi,2023-01-28 06:00:00,72.4,109.7,25.5,140.92000000000002
Delhi,2023-01-28 07:00:00,75.9,114.1,28.5,152.47000000000003
Delhi,2023-01-28 08:00:00,80.8,120.1,31.6,168.64
Delhi,2023-01-28 09:00:00,82.4,122.5,31.5,173.92000000000002
Delhi,2023-01-28 10:00:00,82.7,122.0,30.4,174.91000000000003
Delhi,2023-01-28 11:00:00,80.3,118.7,32.3,166.98999999999998
Delhi,2023-01-28 12:00:00,79.6,118.0,38.3,164.67999999999998
Delhi,2023-01-28 13:00:00,79.9,118.7,47.0,165.67000000000002
Delhi,2023-01-28 14:00:00,81.7,121.5,61.7,171.61
Delhi,2023-01-28 15:00:00,82.9,123.9,76.5,175.57000000000002
Delhi,2023-01-28 16:00:00,82.9,124.3,93.8,175.57000000000002
Delhi,2023-01-28 17:00:00,98.5,144.4,111.2,228.05
Delhi,2023-01-28 18:00:00,122.0,179.3,112.9,304.0
Delhi,2023-01-28 19:00:00,141.6,207.7,115.3,343.2
Delhi,2023-01-28 20:00:00,155.5,229.1,116.7,371.0
Delhi,2023-01-28 21:00:00,167.2,247.7,115.2,394.4
Delhi,2023-01-28 22:00:00,177.0,263.6,112.4,414.0
Delhi,2023-01-28 23:00:00,182.5,272.9,107.0,425.0
Delhi,2023-01-29 00:00:00,183.5,274.7,101.4,427.0
Delhi,2023-01-29 01:00:00,181.6,273.8,94.8,423.2
Delhi,2023-01-29 02:00:00,169.0,254.3,86.7,398.0
Delhi,2023-01-29 03:00:00,148.5,223.5,81.6,357.0
Delhi,2023-01-29 04:00:00,144.4,216.5,76.9,348.8
Delhi,2023-01-29 05:00:00,143.4,215.1,77.9,346.8
Delhi,2023-01-29 06:00:00,141.1,210.0,77.9,342.2
Delhi,2023-01-29 07:00:00,139.2,205.8,78.0,338.4
Delhi,2023-01-29 08:00:00,140.2,206.3,79.3,340.4
Delhi,2023-01-29 09:00:00,139.2,204.0,81.2,338.4
Delhi,2023-01-29 10:00:00,142.5,207.7,83.9,345.0
Delhi,2023-01-29 11:00:00,119.2,173.2,90.1,296.36
Delhi,2023-01-29 12:00:00,105.7,152.7,98.8,251.81
Delhi,2023-01-29 13:00:00,109.9,158.8,109.7,265.67
Delhi,2023-01-29 14:00:00,104.5,150.9,119.7,247.85
Delhi,2023-01-29 15:00:00,100.1,143.9,120.6,233.32999999999998
Delhi,2023-01-29 16:00:00,100.8,145.3,117.8,235.64
Delhi,2023-01-29 17:00:00,105.5,151.8,108.5,251.15
Delhi,2023-01-29 18:00:00,108.7,156.5,98.4,261.71000000000004
Delhi,2023-01-29 19:00:00,110.6,159.3,84.2,267.97999999999996
Delhi,2023-01-29 20:00:00,118.0,170.0,67.4,292.4
Delhi,2023-01-29 21:00:00,115.9,166.7,59.5,285.47
Delhi,2023-01-29 22:00:00,110.4,159.3,53.6,267.32000000000005
Delhi,2023-01-29 23:00:00,109.4,157.4,49.8,264.02
Delhi,2023-01-30 00:00:00,112.2,161.6,51.9,273.26
Delhi,2023-01-30 01:00:00,118.0,170.0,57.2,292.4
Delhi,2023-01-30 02:00:00,119.7,171.8,61.5,298.01
Delhi,2023-01-30 03:00:00,117.3,168.6,59.5,290.09
Delhi,2023-01-30 04:00:00,122.5,176.0,55.2,305.0
Delhi,2023-01-30 05:00:00,97.3,140.2,30.5,224.08999999999997
Delhi,2023-01-30 06:00:00,87.5,126.7,28.8,190.75
Delhi,2023-01-30 07:00:00,80.1,115.9,26.3,166.32999999999998
Delhi,2023-01-30 08:00:00,67.8,98.5,24.8,125.73999999999998
Delhi,2023-01-30 09:00:00,71.5,104.1,25.6,137.95
Delhi,2023-01-30 10:00:00,65.9,96.2,27.7,119.47000000000001
Delhi,2023-01-30 11:00:00,62.2,90.8,33.2,107.26
Delhi,2023-01-30 12:00:00,64.5,94.3,41.1,114.85
Delhi,2023-01-30 13:00:00,65.0,95.0,51.2,116.5
Delhi,2023-01-30 14:00:00,65.0,95.2,62.3,116.5
Delhi,2023-01-30 15:00:00,64.3,93.8,66.5,114.19
Delhi,2023-01-30 16:00:00,61.2,89.9,68.7,103.96000000000001
Delhi,2023-01-30 17:00:00,62.6,90.3,69.4,108.58
Delhi,2023-01-30 18:00:00,77.5,111.5,67.8,157.75
Delhi,2023-01-30 19:00:00,96.2,137.8,65.5,220.46
Delhi,2023-01-30 20:00:00,117.8,169.0,64.2,291.74
Delhi,2023-01-30 21:00:00,140.6,201.6,66.4,341.2
Delhi,2023-01-30 22:00:00,158.8,228.2,70.2,377.6
Delhi,2023-01-30 23:00:00,165.3,236.6,74.1,390.6
Delhi,2023-01-31 00:00:00,149.0,213.7,74.8,358.0
Delhi,2023-01-31 01:00:00,122.5,175.1,74.6,305.0
Delhi,2023-01-31 02:00:00,104.1,149.0,73.4,246.52999999999997
Delhi,2023-01-31 03:00:00,93.4,133.6,72.6,211.22000000000003
Delhi,2023-01-31 04:00:00,86.1,123.4,71.3,186.13
Delhi,2023-01-31 05:00:00,67.3,97.1,63.3,124.08999999999999
Delhi,2023-01-31 06:00:00,63.1,91.0,55.8,110.23
Delhi,2023-01-31 07:00:00,62.2,89.9,45.0,107.26
Delhi,2023-01-31 08:00:00,65.4,94.8,33.2,117.82000000000002
Delhi,2023-01-31 09:00:00,64.3,94.3,29.0,114.19
Delhi,2023-01-31 10:00:00,59.1,88.2,27.0,96.56
Delhi,2023-01-31 11:00:00,55.1,83.6,26.4,90.16
Delhi,2023-01-31 12:00:00,51.5,79.6,27.3,84.4
Delhi,2023-01-31 13:00:00,50.6,80.6,29.6,82.96000000000001
Delhi,2023-01-31 14:00:00,48.8,80.8,33.3,80.08
Delhi,2023-01-31 15:00:00,45.4,79.6,36.7,74.64
Delhi,2023-01-31 16:00:00,43.7,80.8,40.7,71.92
Delhi,2023-01-31 17:00:00,51.7,94.5,40.7,84.72
Delhi,2023-01-31 18:00:00,54.0,100.4,38.6,88.4
Delhi,2023-01-31 19:00:00,57.2,106.2,35.6,93.52000000000001
Delhi,2023-01-31 20:00:00,60.1,110.1,32.1,100.33
Delhi,2023-01-31 21:00:00,62.4,110.8,30.8,107.91999999999999
Delhi,2023-01-31 22:00:00,64.5,111.1,30.0,114.85
Delhi,2023-01-31 23:00:00,65.4,109.4,28.1,117.82000000000002
Delhi,2023-02-01 00:00:00,64.5,106.2,25.4,114.85
Delhi,2023-02-01 01:00:00,63.8,104.1,22.0,112.53999999999999
Delhi,2023-02-01 02:00:00,62.9,102.0,18.3,109.57
Delhi,2023-02-01 03:00:00,61.5,99.7,16.5,104.95
Delhi,2023-02-01 04:00:00,59.6,96.6,15.3,97.36000000000001
Delhi,2023-02-01 05:00:00,58.4,92.0,14.1,95.44
Delhi,2023-02-01 06:00:00,56.8,89.6,15.4,92.88
Delhi,2023-02-01 07:00:00,57.6,90.1,17.3,94.16
Delhi,2023-02-01 08:00:00,60.8,93.4,19.8,102.63999999999999
Delhi,2023-02-01 09:00:00,57.2,90.6,21.0,93.52000000000001
Delhi,2023-02-01 10:00:00,54.6,86.1,22.2,89.36000000000001
Delhi,2023-02-01 11:00:00,53.4,84.3,24.6,87.44
Delhi,2023-02-01 12:00:00,51.1,81.5,27.7,83.76
Delhi,2023-02-01 13:00:00,48.7,79.6,31.5,79.92
Delhi,2023-02-01 14:00:00,46.8,79.2,36.8,76.88
Delhi,2023-02-01 15:00:00,44.5,78.7,41.5,73.2
Delhi,2023-02-01 16:00:00,42.4,77.8,46.5,69.84
Delhi,2023-02-01 17:00:00,45.1,76.6,58.5,74.16
Delhi,2023-02-01 18:00:00,48.9,83.1,59.8,80.24
Delhi,2023-02-01 19:00:00,50.1,85.9,61.8,82.16
Delhi,2023-02-01 20:00:00,50.1,86.1,63.0,82.16
Delhi,2023-02-01 21:00:00,50.8,86.4,62.0,83.28
Delhi,2023-02-01 22:00:00,53.0,88.0,60.1,86.80000000000001
Delhi,2023-02-01 23:00:00,54.9,89.4,54.9,89.84
Delhi,2023-02-02 00:00:00,55.4,89.2,47.7,90.64
Delhi,2023-02-02 01:00:00,56.3,89.9,38.4,92.08
Delhi,2023-02-02 02:00:00,57.4,90.8,28.0,93.84
Delhi,2023-02-02 03:00:00,58.1,91.5,22.8,94.96000000000001
Delhi,2023-02-02 04:00:00,58.4,91.5,19.0,95.44
Delhi,2023-02-02 05:00:00,56.7,89.6,16.4,92.72
Delhi,2023-02-02 06:00:00,56.3,88.9,24.0,92.08
Delhi,2023-02-02 07:00:00,57.9,90.8,34.7,94.64
Delhi,2023-02-02 08:00:00,61.7,95.0,44.0,105.61000000000001
Delhi,2023-02-02 09:00:00,59.8,94.3,42.7,97.68
Delhi,2023-02-02 10:00:00,57.4,90.6,37.0,93.84
Delhi,2023-02-02 11:00:00,55.5,88.0,29.3,90.80000000000001
Delhi,2023-02-02 12:00:00,52.6,85.0,24.0,86.16
Delhi,2023-02-02 13:00:00,49.2,82.9,18.4,80.72
Delhi,2023-02-02 14:00:00,45.3,80.1,18.1,74.47999999999999
Delhi,2023-02-02 15:00:00,42.4,79.2,28.4,69.84
Delhi,2023-02-02 16:00:00,41.8,78.2,44.5,68.88
Delhi,2023-02-02 17:00:00,41.8,76.1,68.7,68.88
Delhi,2023-02-02 18:00:00,46.0,82.9,69.1,75.6
Delhi,2023-02-02 19:00:00,49.2,87.8,69.7,80.72
Delhi,2023-02-02 20:00:00,51.1,89.9,68.7,83.76
Delhi,2023-02-02 21:00:00,51.7,88.9,65.6,84.72
Delhi,2023-02-02 22:00:00,53.1,88.5,61.1,86.96000000000001
Delhi,2023-02-02 23:00:00,53.9,87.5,54.8,88.24000000000001
Delhi,2023-02-03 00:00:00,53.9,85.9,50.3,88.24000000000001
Delhi,2023-02-03 01:00:00,54.5,85.9,45.8,89.2
Delhi,2023-02-03 02:00:00,55.2,86.1,40.0,90.32000000000001
Delhi,2023-02-03 03:00:00,55.8,86.6,35.2,91.28
Delhi,2023-02-03 04:00:00,56.3,87.1,30.2,92.08
Delhi,2023-02-03 05:00:00,56.8,86.6,27.5,92.88
Delhi,2023-02-03 06:00:00,57.4,87.3,32.4,93.84
Delhi,2023-02-03 07:00:00,60.3,91.0,39.2,100.99
Delhi,2023-02-03 08:00:00,62.4,93.8,44.8,107.91999999999999
